Google service,Service description,Service ID,SKU ID,SKU description,Product taxonomy,Unit description,Per unit quantity,Tiered usage start,List price ($),
GCP,App Engine,F17B-412E-CB64,5176-9346-F056,Blobstore Storage Seoul,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,5176-9346-F056,Blobstore Storage Seoul,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,8DBD-9C14-8B6F,Blobstore Storage Mumbai,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,8DBD-9C14-8B6F,Blobstore Storage Mumbai,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,BE5A-CA1A-8973,Blobstore Storage Jakarta,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,BE5A-CA1A-8973,Blobstore Storage Jakarta,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.0338,
GCP,App Engine,F17B-412E-CB64,329E-9FAA-E234,Blobstore Storage Sydney,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,329E-9FAA-E234,Blobstore Storage Sydney,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,2635-4F35-DAFD,Blobstore Storage London,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,2635-4F35-DAFD,Blobstore Storage London,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,4F25-2496-5269,Blobstore Storage Frankfurt,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,4F25-2496-5269,Blobstore Storage Frankfurt,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,17F7-07AE-16A2,Blobstore Storage Zurich,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,17F7-07AE-16A2,Blobstore Storage Zurich,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,564B-502C-181C,Blobstore Storage Japan,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,564B-502C-181C,Blobstore Storage Japan,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.0338,
GCP,App Engine,F17B-412E-CB64,0AFB-E640-62A6,Blobstore Storage Montreal,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,0AFB-E640-62A6,Blobstore Storage Montreal,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,366A-B669-3260,Blobstore Storage Sao Paulo,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,366A-B669-3260,Blobstore Storage Sao Paulo,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,C7DE-E667-D3DE,Blobstore Storage Los Angeles,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,C7DE-E667-D3DE,Blobstore Storage Los Angeles,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,0169-4A1C-3150,Blobstore Storage Salt Lake City,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,0169-4A1C-3150,Blobstore Storage Salt Lake City,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,CAA2-E6A5-601E,Blobstore Storage Las Vegas,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,CAA2-E6A5-601E,Blobstore Storage Las Vegas,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,9648-2795-D5C8,Blobstore Storage Northern Virginia,GCP > Serverless > GAE > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,9648-2795-D5C8,Blobstore Storage Northern Virginia,GCP > Serverless > GAE > Storage,gibibyte month,1,0.166666667,0.026,
GCP,App Engine,F17B-412E-CB64,3D7E-F52C-20CE,Cloud Datastore Entity Deletes,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3D7E-F52C-20CE,Cloud Datastore Entity Deletes,GCP > Databases > Datastore > Ops,count,100000,20000,0.02,
GCP,App Engine,F17B-412E-CB64,5AA4-C344-7137,Cloud Datastore Entity Deletes Hong Kong,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,5AA4-C344-7137,Cloud Datastore Entity Deletes Hong Kong,GCP > Databases > Datastore > Ops,count,100000,20000,0.02,
GCP,App Engine,F17B-412E-CB64,4491-5F40-24EC,Cloud Datastore Entity Deletes Osaka,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,4491-5F40-24EC,Cloud Datastore Entity Deletes Osaka,GCP > Databases > Datastore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,9DE9-AC8D-1CE8,Cloud Datastore Entity Deletes Seoul,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,9DE9-AC8D-1CE8,Cloud Datastore Entity Deletes Seoul,GCP > Databases > Datastore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,1094-5988-6F16,Cloud Datastore Entity Deletes Mumbai,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,1094-5988-6F16,Cloud Datastore Entity Deletes Mumbai,GCP > Databases > Datastore > Ops,count,100000,20000,0.012,
GCP,App Engine,F17B-412E-CB64,FF3F-0A0D-D9F1,Cloud Datastore Entity Deletes Jakarta,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,FF3F-0A0D-D9F1,Cloud Datastore Entity Deletes Jakarta,GCP > Databases > Datastore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,3EC8-756C-FB34,Cloud Datastore Entity Deletes Sydney,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3EC8-756C-FB34,Cloud Datastore Entity Deletes Sydney,GCP > Databases > Datastore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,EE64-8EAB-DF1A,Cloud Datastore Entity Deletes London,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,EE64-8EAB-DF1A,Cloud Datastore Entity Deletes London,GCP > Databases > Datastore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,739F-9FDC-0556,Cloud Datastore Entity Deletes Frankfurt,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,739F-9FDC-0556,Cloud Datastore Entity Deletes Frankfurt,GCP > Databases > Datastore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,0590-C722-3557,Cloud Datastore Entity Deletes Zurich,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,0590-C722-3557,Cloud Datastore Entity Deletes Zurich,GCP > Databases > Datastore > Ops,count,100000,20000,0.014,
GCP,App Engine,F17B-412E-CB64,BA19-275D-E96A,Cloud Datastore Entity Deletes Japan,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,BA19-275D-E96A,Cloud Datastore Entity Deletes Japan,GCP > Databases > Datastore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,198C-5F3E-CF1E,Cloud Datastore Entity Deletes Montreal,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,198C-5F3E-CF1E,Cloud Datastore Entity Deletes Montreal,GCP > Databases > Datastore > Ops,count,100000,20000,0.011,
GCP,App Engine,F17B-412E-CB64,1459-1853-74A8,Cloud Datastore Entity Deletes Sao Paulo,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,1459-1853-74A8,Cloud Datastore Entity Deletes Sao Paulo,GCP > Databases > Datastore > Ops,count,100000,20000,0.015,
GCP,App Engine,F17B-412E-CB64,C148-6469-97C9,Cloud Datastore Entity Deletes Los Angeles,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,C148-6469-97C9,Cloud Datastore Entity Deletes Los Angeles,GCP > Databases > Datastore > Ops,count,100000,20000,0.012,
GCP,App Engine,F17B-412E-CB64,532E-44C1-BE32,Cloud Datastore Entity Deletes Salt Lake City,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,532E-44C1-BE32,Cloud Datastore Entity Deletes Salt Lake City,GCP > Databases > Datastore > Ops,count,100000,20000,0.012,
GCP,App Engine,F17B-412E-CB64,9FC0-77E4-B164,Cloud Datastore Entity Deletes Las Vegas,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,9FC0-77E4-B164,Cloud Datastore Entity Deletes Las Vegas,GCP > Databases > Datastore > Ops,count,100000,20000,0.011,
GCP,App Engine,F17B-412E-CB64,402F-8916-55D1,Cloud Datastore Entity Deletes Northern Virginia,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,402F-8916-55D1,Cloud Datastore Entity Deletes Northern Virginia,GCP > Databases > Datastore > Ops,count,100000,20000,0.011,
GCP,App Engine,F17B-412E-CB64,1982-2E8F-D0A3,Cloud Datastore Entity Writes,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,1982-2E8F-D0A3,Cloud Datastore Entity Writes,GCP > Databases > Datastore > Ops,count,100000,20000,0.18,
GCP,App Engine,F17B-412E-CB64,42D3-F0D3-D664,Cloud Datastore Entity Writes Hong Kong,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,42D3-F0D3-D664,Cloud Datastore Entity Writes Hong Kong,GCP > Databases > Datastore > Ops,count,100000,20000,0.18,
GCP,App Engine,F17B-412E-CB64,3D3A-F90A-BDE0,Cloud Datastore Entity Writes Osaka,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3D3A-F90A-BDE0,Cloud Datastore Entity Writes Osaka,GCP > Databases > Datastore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,0606-5E69-3ECE,Cloud Datastore Entity Writes Seoul,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,0606-5E69-3ECE,Cloud Datastore Entity Writes Seoul,GCP > Databases > Datastore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,81C1-CC62-B6B9,Cloud Datastore Entity Writes Mumbai,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,81C1-CC62-B6B9,Cloud Datastore Entity Writes Mumbai,GCP > Databases > Datastore > Ops,count,100000,20000,0.104,
GCP,App Engine,F17B-412E-CB64,6EA0-A4D7-8CDC,Cloud Datastore Entity Writes Jakarta,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,6EA0-A4D7-8CDC,Cloud Datastore Entity Writes Jakarta,GCP > Databases > Datastore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,FD14-EE3B-60B4,Cloud Datastore Entity Writes Sydney,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,FD14-EE3B-60B4,Cloud Datastore Entity Writes Sydney,GCP > Databases > Datastore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,B99C-B671-025B,Cloud Datastore Entity Writes London,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,B99C-B671-025B,Cloud Datastore Entity Writes London,GCP > Databases > Datastore > Ops,count,100000,20000,0.117,
GCP,App Engine,F17B-412E-CB64,D672-85A9-1F1E,Cloud Datastore Entity Writes Frankfurt,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,D672-85A9-1F1E,Cloud Datastore Entity Writes Frankfurt,GCP > Databases > Datastore > Ops,count,100000,20000,0.117,
GCP,App Engine,F17B-412E-CB64,3369-56E1-6F72,Cloud Datastore Entity Writes Zurich,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3369-56E1-6F72,Cloud Datastore Entity Writes Zurich,GCP > Databases > Datastore > Ops,count,100000,20000,0.126,
GCP,App Engine,F17B-412E-CB64,9E77-AE85-372D,Cloud Datastore Entity Writes Japan,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,9E77-AE85-372D,Cloud Datastore Entity Writes Japan,GCP > Databases > Datastore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,F6A7-DBDD-AC8C,Cloud Datastore Entity Writes Montreal,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,F6A7-DBDD-AC8C,Cloud Datastore Entity Writes Montreal,GCP > Databases > Datastore > Ops,count,100000,20000,0.099,
GCP,App Engine,F17B-412E-CB64,91B3-CBEB-7E82,Cloud Datastore Entity Writes Sao Paulo,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,91B3-CBEB-7E82,Cloud Datastore Entity Writes Sao Paulo,GCP > Databases > Datastore > Ops,count,100000,20000,0.135,
GCP,App Engine,F17B-412E-CB64,8933-51DB-B3FA,Cloud Datastore Entity Writes Los Angeles,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,8933-51DB-B3FA,Cloud Datastore Entity Writes Los Angeles,GCP > Databases > Datastore > Ops,count,100000,20000,0.108,
GCP,App Engine,F17B-412E-CB64,4B5F-63C2-7E8C,Cloud Datastore Entity Writes Salt Lake City,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,4B5F-63C2-7E8C,Cloud Datastore Entity Writes Salt Lake City,GCP > Databases > Datastore > Ops,count,100000,20000,0.108,
GCP,App Engine,F17B-412E-CB64,FE66-AB8A-230B,Cloud Datastore Entity Writes Las Vegas,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,FE66-AB8A-230B,Cloud Datastore Entity Writes Las Vegas,GCP > Databases > Datastore > Ops,count,100000,20000,0.099,
GCP,App Engine,F17B-412E-CB64,0E30-BD34-434C,Cloud Datastore Entity Writes Northern Virginia,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,0E30-BD34-434C,Cloud Datastore Entity Writes Northern Virginia,GCP > Databases > Datastore > Ops,count,100000,20000,0.099,
GCP,App Engine,F17B-412E-CB64,E2D4-11D8-16C0,Cloud Firestore Entity Deletes,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,E2D4-11D8-16C0,Cloud Firestore Entity Deletes,GCP > Databases > Firestore > Ops,count,100000,20000,0.02,
GCP,App Engine,F17B-412E-CB64,3E02-D241-8AD0,Cloud Firestore Entity Deletes Hong Kong,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3E02-D241-8AD0,Cloud Firestore Entity Deletes Hong Kong,GCP > Databases > Firestore > Ops,count,100000,20000,0.02,
GCP,App Engine,F17B-412E-CB64,4960-FF7D-8C83,Cloud Firestore Entity Deletes Seoul,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,4960-FF7D-8C83,Cloud Firestore Entity Deletes Seoul,GCP > Databases > Firestore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,7C2F-7B69-1EF1,Cloud Firestore Entity Deletes Mumbai,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,7C2F-7B69-1EF1,Cloud Firestore Entity Deletes Mumbai,GCP > Databases > Firestore > Ops,count,100000,20000,0.012,
GCP,App Engine,F17B-412E-CB64,C22A-D047-FA5F,Cloud Firestore Entity Deletes Jakarta,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,C22A-D047-FA5F,Cloud Firestore Entity Deletes Jakarta,GCP > Databases > Firestore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,3AC2-1664-0636,Cloud Firestore Entity Deletes Sydney,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3AC2-1664-0636,Cloud Firestore Entity Deletes Sydney,GCP > Databases > Firestore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,191C-2DBA-B484,Cloud Firestore Entity Deletes London,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,191C-2DBA-B484,Cloud Firestore Entity Deletes London,GCP > Databases > Firestore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,D461-27B2-0CCA,Cloud Firestore Entity Deletes Frankfurt,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,D461-27B2-0CCA,Cloud Firestore Entity Deletes Frankfurt,GCP > Databases > Firestore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,8B4B-2022-A7BF,Cloud Firestore Entity Deletes Japan,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,8B4B-2022-A7BF,Cloud Firestore Entity Deletes Japan,GCP > Databases > Firestore > Ops,count,100000,20000,0.013,
GCP,App Engine,F17B-412E-CB64,8FE3-4524-B18C,Cloud Firestore Entity Deletes Montreal,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,8FE3-4524-B18C,Cloud Firestore Entity Deletes Montreal,GCP > Databases > Firestore > Ops,count,100000,20000,0.011,
GCP,App Engine,F17B-412E-CB64,DC20-BA5E-46FC,Cloud Firestore Entity Deletes Sao Paulo,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,DC20-BA5E-46FC,Cloud Firestore Entity Deletes Sao Paulo,GCP > Databases > Firestore > Ops,count,100000,20000,0.015,
GCP,App Engine,F17B-412E-CB64,503E-9FBE-F9BA,Cloud Firestore Entity Deletes Los Angeles,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,503E-9FBE-F9BA,Cloud Firestore Entity Deletes Los Angeles,GCP > Databases > Firestore > Ops,count,100000,20000,0.012,
GCP,App Engine,F17B-412E-CB64,6138-2AE1-F32D,Cloud Firestore Entity Deletes Salt Lake City,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,6138-2AE1-F32D,Cloud Firestore Entity Deletes Salt Lake City,GCP > Databases > Firestore > Ops,count,100000,20000,0.012,
GCP,App Engine,F17B-412E-CB64,3324-0470-5566,Cloud Firestore Entity Deletes Las Vegas,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3324-0470-5566,Cloud Firestore Entity Deletes Las Vegas,GCP > Databases > Firestore > Ops,count,100000,20000,0.011,
GCP,App Engine,F17B-412E-CB64,2A43-35E3-0B8B,Cloud Firestore Entity Deletes Northern Virginia,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,2A43-35E3-0B8B,Cloud Firestore Entity Deletes Northern Virginia,GCP > Databases > Firestore > Ops,count,100000,20000,0.011,
GCP,App Engine,F17B-412E-CB64,4BFF-324E-4B50,Cloud Firestore Entity Writes,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,4BFF-324E-4B50,Cloud Firestore Entity Writes,GCP > Databases > Firestore > Ops,count,100000,20000,0.18,
GCP,App Engine,F17B-412E-CB64,8515-4E89-84AE,Cloud Firestore Entity Writes Hong Kong,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,8515-4E89-84AE,Cloud Firestore Entity Writes Hong Kong,GCP > Databases > Firestore > Ops,count,100000,20000,0.18,
GCP,App Engine,F17B-412E-CB64,43A5-0C1A-30AB,Cloud Firestore Entity Writes Seoul,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,43A5-0C1A-30AB,Cloud Firestore Entity Writes Seoul,GCP > Databases > Firestore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,EA5C-8FFA-46EB,Cloud Firestore Entity Writes Mumbai,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,EA5C-8FFA-46EB,Cloud Firestore Entity Writes Mumbai,GCP > Databases > Firestore > Ops,count,100000,20000,0.104,
GCP,App Engine,F17B-412E-CB64,0518-9538-C614,Cloud Firestore Entity Writes Jakarta,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,0518-9538-C614,Cloud Firestore Entity Writes Jakarta,GCP > Databases > Firestore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,D7EC-2F3A-7D55,Cloud Firestore Entity Writes Sydney,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,D7EC-2F3A-7D55,Cloud Firestore Entity Writes Sydney,GCP > Databases > Firestore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,4B80-89D7-E774,Cloud Firestore Entity Writes London,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,4B80-89D7-E774,Cloud Firestore Entity Writes London,GCP > Databases > Firestore > Ops,count,100000,20000,0.117,
GCP,App Engine,F17B-412E-CB64,F6B0-032C-DA87,Cloud Firestore Entity Writes Frankfurt,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,F6B0-032C-DA87,Cloud Firestore Entity Writes Frankfurt,GCP > Databases > Firestore > Ops,count,100000,20000,0.117,
GCP,App Engine,F17B-412E-CB64,AABE-78FC-30BB,Cloud Firestore Entity Writes Japan,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,AABE-78FC-30BB,Cloud Firestore Entity Writes Japan,GCP > Databases > Firestore > Ops,count,100000,20000,0.115,
GCP,App Engine,F17B-412E-CB64,FCAA-1382-2604,Cloud Firestore Entity Writes Montreal,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,FCAA-1382-2604,Cloud Firestore Entity Writes Montreal,GCP > Databases > Firestore > Ops,count,100000,20000,0.099,
GCP,App Engine,F17B-412E-CB64,1585-F985-0AC0,Cloud Firestore Entity Writes Sao Paulo,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,1585-F985-0AC0,Cloud Firestore Entity Writes Sao Paulo,GCP > Databases > Firestore > Ops,count,100000,20000,0.135,
GCP,App Engine,F17B-412E-CB64,8499-2173-361A,Cloud Firestore Entity Writes Los Angeles,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,8499-2173-361A,Cloud Firestore Entity Writes Los Angeles,GCP > Databases > Firestore > Ops,count,100000,20000,0.108,
